1734	4	9.5
1734	5	12.3
1734	6	14.7
1734	7	17.15
1734	8	16.35
1734	9	14
1734	10	9.25
1734	11	1.9
1734	12	1.2
1735	1	3.05
1735	2	2.45
1735	3	5.85
1735	4	9.65
1735	5	12.25
1735	6	15.55
1735	7	16.15
1735	8	16.55
1735	9	15.2
1735	10	7.55
1735	11	4.05
1735	12	3.05
1736	1	1.35
1736	2	0.8
1736	3	3.25
1736	4	9.25
1736	5	12.25
1736	6	15.05
1736	7	17.35
1736	8	17.7
1736	9	13.9
1736	10	9.35
1736	11	5.65
1736	12	4.25
1737	1	4
1737	2	3.05
1737	3	5.45
1737	4	7.3
1737	5	13.75
1737	6	16
1737	7	16.6
1737	8	14.5
1737	9	14.5
1737	10	8.7
1737	11	4.3
1737	12	2.1
1738	1	0
1738	2	2.5
1738	3	5.05
1738	4	9.65
1738	5	12.8
1738	6	15.25
1738	7	16.5
1738	8	16.05
1738	9	13.55
1738	10	9.95
1738	11	2
1738	12	4.25
1739	1	1.35
1739	2	4.7
1739	3	5.2
1739	4	6.1
1739	5	13.65
1739	6	14.8
1739	7	17.9
1739	8	15.25
1739	9	14.5
1739	10	6.3
1739	11	-0.95
1739	12	2.6
1740	1	-6.5
1740	2	-4.9
1740	3	0.6
1740	4	4.65
1740	5	8.2
1740	6	13.05
1740	7	15.7
1740	8	15.5
1740	9	15.3
1740	10	5.25
1740	11	2.25
1740	12	1.9
1741	1	-0.2
1741	2	3.35
1741	3	2.8
1741	4	6.15
1741	5	10.35
1741	6	13.95
1741	7	17.35
1741	8	16.1
1741	9	13.9
1741	10	10.65
1741	11	7.05
1741	12	2
1742	1	-1.4
1742	2	3.5
1742	3	2.5
1742	4	5.4
1742	5	10.25
1742	6	14.9
1742	7	16.55
1742	8	14.85
1742	9	11.85
1742	10	8.75
1742	11	4.9
1742	12	-2.45
1743	1	1.6
1743	2	3.25
1743	3	3.45
1743	4	4.46666666666667
1743	5	12.7
1743	6	16.6
1743	7	15.7
1743	8	16.95
1743	9	13.75
1743	10	4.86666666666667
1743	11	4.76666666666667
1743	12	-0.266666666666667
1744	1	-3.86666666666667
1744	2	-3.8
1744	3	0.7
1744	4	7.93333333333333
1744	5	10.8333333333333
1744	6	14.5
1744	7	17.1333333333333
1744	8	15.0666666666667
1744	9	13.4666666666667
1744	10	8.03333333333333
1744	11	4.13333333333333
1744	12	-0.366666666666667
1745	1	-3.83333333333333
1745	2	-3.13333333333333
1745	3	0.233333333333334
1745	4	5.93333333333333
1745	5	13.25
1745	6	15.8
1745	7	16.7
1745	8	16
1745	9	14.3
1745	10	9.7
1745	11	5.8
1745	12	-0.65
1746	1	-0.05
1746	2	0.6
1746	3	1.35
1746	4	7.15
1746	5	13.9
1746	6	14.7
1746	7	18.25
1746	8	15.6
1746	9	14.1
1746	10	7.2
1746	11	2.7
1746	12	4
1747	1	0.05
1747	2	5.25
1747	3	1.15
1747	4	8.5
1747	5	12.05
1747	6	17.65
1747	7	16.7
1747	8	16.6
1747	9	15.3
1747	10	9.15
1747	11	5.9
1747	12	3.8
1748	1	-0.5
1748	2	-1
1748	3	-0.15
1748	4	7
1748	5	13.55
1748	6	17.8
1748	7	17.7
1748	8	18.7
1748	9	14.1
1748	10	9.35
1748	11	6.95
1748	12	6.3
1749	1	3.5
1749	2	2.05
1749	3	2.25
1749	4	7.8
1749	5	14.5
1749	6	14.3
1749	7	17.5
1749	8	17.85
1749	9	14.35
1749	10	8.95
1749	11	4.1
1749	12	4.05
1750	1	0.9
1750	2	5.35
1750	3	8.1
1750	4	8.95
1750	5	13.1
1750	6	16.2
1750	7	19.15
1750	8	17.35
1750	9	14.85
1750	10	8.05
1750	11	3.5
1750	12	1.95
1751	1	0.8
1751	2	-0.9
1751	3	6.45
1751	4	7.3
1751	5	14.3
1751	6	17
1751	7	17.95
1751	8	18.25
1751	9	13.75
1751	10	6.76666666666667
1751	11	0.3
1751	12	-1.1
1752	1	-3.95
1752	2	-2.1
1752	3	2
1752	4	5.65
1752	5	10.65
1752	6	15.35
1752	7	18.7
1752	8	17.35
1752	9	12.6
1752	10	7.65
1752	11	3.85
1752	12	0.25
1753	1	-4.63333333333333
1753	2	-1.66666666666667
1753	3	4.03333333333333
1753	4	6.56666666666667
1753	5	12
1753	6	16.5666666666667
1753	7	17.9
1753	8	15.9
1753	9	13.7666666666667
1753	10	9.2
1753	11	2.7
1753	12	-1.86666666666667
1754	1	-2.66666666666667
1754	2	-3.43333333333333
1754	3	-0.2
1754	4	7.03333333333333
1754	5	12.6666666666667
1754	6	16.0333333333333
1754	7	16.9
1754	8	16.6666666666667
1754	9	12.9333333333333
1754	10	9.36666666666667
1754	11	3.66666666666667
1754	12	-0.166666666666667
1755	1	-5.5
1755	2	-5.125
1755	3	0.833333333333333
1755	4	8.63333333333333
1755	5	11.5333333333333
1755	6	17.9666666666667
1755	7	18.4
1755	8	16.3
1755	9	12.6333333333333
1755	10	8.83333333333333
1755	11	3.73333333333333
1755	12	0.525
1756	1	0.64
1756	2	1.74
1756	3	2.48
1756	4	5.68
1756	5	10.22
1756	6	17.74
1756	7	18.68
1756	8	15.52
1756	9	13.78
1756	10	8.22
1756	11	1.52
1756	12	-2.82
1757	1	-4.3
1757	2	-0.0399999999999999
1757	3	2.04
1757	4	8.54
1757	5	11.8
1757	6	17.76
1757	7	21.74
1757	8	17.38
1757	9	12.7
1757	10	4.64
1757	11	4.3
1757	12	-1.98
1758	1	-5.8
1758	2	-2.02
1758	3	1.4
1758	4	5.54
1758	5	12.5
1758	6	16.26
1758	7	16.76
1758	8	17.08
1758	9	11.7
1758	10	6.38
1758	11	2.98
1758	12	-1.16
1759	1	0.4
1759	2	1.14
1759	3	2.84
1759	4	6.8
1759	5	10.44
1759	6	17.04
1759	7	19.44
1759	8	18.18
1759	9	13.1
1759	10	8.44
1759	11	0.8
1759	12	-4.62
1760	1	-6.36
1760	2	-1.64
1760	3	0.12
1760	4	6.52
1760	5	11.76
1760	6	16.52
1760	7	17.74
1760	8	16.52
1760	9	14.28
1760	10	7.36
1760	11	3.2
1760	12	0.46
1761	1	-2.32
1761	2	-0.1
1761	3	4.36
1761	4	6.68
1761	5	12.96
1761	6	17.8
1761	7	18.44
1761	8	18.72
1761	9	14.76
1761	10	5.84
1761	11	3.02
1761	12	-3.88
1762	1	0.46
1762	2	-0.44
1762	3	-0.34
1762	4	8.82
1762	5	12.5
1762	6	17.12
1762	7	18.14
1762	8	15.64
1762	9	12.38
1762	10	4.82
1762	11	3.12
1762	12	-2.74
1763	1	-5.68
1763	2	-0.3
1763	3	-0.44
1763	4	5.8
1763	5	11.24
1763	6	16.02
1763	7	19.06
1763	8	17.84
1763	9	11.94
1763	10	6.44
1763	11	3.4
1763	12	2.45
1764	1	3.12
1764	2	4.1
1764	3	3.32
1764	4	7.01666666666667
1764	5	12.8333333333333
1764	6	15.75
1764	7	19.9666666666667
1764	8	16.6666666666667
1764	9	12.5333333333333
1764	10	7.55
1764	11	2.65
1764	12	-0.366666666666667
1765	1	0.366666666666667
1765	2	-2.45
1765	3	4.45
1765	4	8.13333333333333
1765	5	11.4666666666667
1765	6	16.5833333333333
1765	7	17.55
1765	8	18.3333333333333
1765	9	13.3333333333333
1765	10	9.3
1765	11	3.91666666666667
1765	12	-0.733333333333333
1766	1	-4.28333333333333
1766	2	-1.43333333333333
1766	3	3.6
1766	4	9.28333333333333
1766	5	13.1166666666667
1766	6	17.0333333333333
1766	7	18.7
1766	8	17.9666666666667
1766	9	14.75
1766	10	9.16666666666667
1766	11	4.98333333333333
1766	12	-1.03333333333333
1767	1	-6.93333333333333
1767	2	1.5
1767	3	3.37142857142857
1767	4	5.62857142857143
1767	5	11.3142857142857
1767	6	15.8285714285714
1767	7	18.1285714285714
1767	8	18.7285714285714
1767	9	15.0428571428571
1767	10	9.5
1767	11	6.55714285714286
1767	12	-1.97142857142857
1768	1	-4.5125
1768	2	-0.9875
1768	3	0.8375
1768	4	7.2
1768	5	11.8875
1768	6	16.2125
1768	7	18.8875
1768	8	17.625
1768	9	12.8375
1768	10	8.4125
1768	11	4.125
1768	12	1.6
1769	1	0.45
1769	2	-0.1
1769	3	2.8375
1769	4	7.7625
1769	5	12.125
1769	6	16.1
1769	7	18.6125
1769	8	17.0125
1769	9	14.175
1769	10	5.6375
1769	11	3.6625
1769	12	0.2625
1770	1	-1.55
1770	2	-0.125
1770	3	-1.3125
1770	4	6.175
1770	5	12.3125
1770	6	15.375
1770	7	17.475
1770	8	18.1375
1770	9	15.4
1770	10	9.9625
1770	11	3.9
1770	12	2.15
1771	1	-2.4125
1771	2	-3.2125
1771	3	-1.2125
1771	4	3.875
1771	5	13.6125
1771	6	16.9
1771	7	18.325
1771	8	16.2125
1771	9	13.7375
1771	10	9.2
1771	11	2.225
1771	12	1.575
1772	1	-1.95
1772	2	-1.6625
1772	3	1.7
1772	4	6.3625
1772	5	10.1375
1772	6	17
1772	7	18.4875
1772	8	17.7
1772	9	14.65
1772	10	10.9125
1772	11	6.525
1772	12	1.55
1773	1	-0.2375
1773	2	-1.2
1773	3	2.5375
1773	4	7.825
1773	5	13.5
1773	6	16.2625
1773	7	18.35
1773	8	18.25
1773	9	14.7875
1773	10	10.45
1773	11	4.125
1773	12	2.0875
1774	1	-3.225
1774	2	0.6375
1774	3	3.875
1774	4	8.3125
1774	5	13.2
1774	6	17.5
1774	7	18.7125
1774	8	17.6875
1774	9	13.0375
1774	10	8.525
1774	11	-1.3875
1774	12	-1.75
1775	1	-1.6
1775	2	2.16666666666667
1775	3	4.25555555555556
1775	4	6.91111111111111
1775	5	11.8
1775	6	18.6444444444444
1775	7	19.6888888888889
1775	8	19.4111111111111
1775	9	16.4333333333333
1775	10	10.3333333333333
1775	11	2.47777777777778
1775	12	0.288888888888889
1776	1	-7.6
1776	2	1.7
1776	3	4.07777777777778
1776	4	7.58888888888889
1776	5	11.0777777777778
1776	6	17.4666666666667
1776	7	19.8555555555556
1776	8	18.3222222222222
1776	9	13.3444444444444
1776	10	8.62222222222222
1776	11	3.48888888888889
1776	12	-0.133333333333333
1777	1	-2.8875
1777	2	-2.88888888888889
1777	3	3.3
1777	4	5.43333333333333
1777	5	13.0666666666667
1777	6	16.1777777777778
1777	7	17.4444444444444
1777	8	17.8555555555556
1777	9	13.0555555555556
1777	10	7.91111111111111
1777	11	4.32222222222222
1777	12	-0.988888888888889
1778	1	-2.53333333333333
1778	2	-1.92222222222222
1778	3	2.47777777777778
1778	4	9.16666666666667
1778	5	13.6777777777778
1778	6	16.6666666666667
1778	7	20.1333333333333
1778	8	18.4444444444444
1778	9	12.7555555555556
1778	10	6.58888888888889
1778	11	3.6
1778	12	2.08888888888889
1779	1	-4.68
1779	2	2.51
1779	3	4.79
1779	4	9.83
1779	5	14.61
1779	6	15.71
1779	7	18.31
1779	8	19.19
1779	9	15.31
1779	10	10.44
1779	11	3.39090909090909
1779	12	0.518181818181818
1780	1	-6.2
1780	2	-4.03636363636364
1780	3	4.69090909090909
1780	4	5.61818181818182
1780	5	13.3363636363636
1780	6	16.1636363636364
1780	7	18.9727272727273
1780	8	18.0909090909091
1780	9	12.9181818181818
1780	10	8.98181818181818
1780	11	2.1
1780	12	-3.22727272727273
1781	1	-3.475
1781	2	-1.84166666666667
1781	3	2.45
1781	4	8.09166666666667
1781	5	12.8833333333333
1781	6	17.1
1781	7	18.7666666666667
1781	8	19.8416666666667
1781	9	15.2083333333333
1781	10	7.025
1781	11	4.15
1781	12	-2.1
1782	1	-0.838461538461538
1782	2	-5.60769230769231
1782	3	0.63076923076923
1782	4	5.4
1782	5	11.4615384615385
1782	6	16.7076923076923
1782	7	18.4461538461538
1782	8	16.8846153846154
1782	9	13.3153846153846
1782	10	6.87692307692308
1782	11	0.369230769230769
1782	12	-2.96923076923077
1783	1	-3.10769230769231
1783	2	0.746153846153846
1783	3	0.530769230769231
1783	4	7.56923076923077
1783	5	13.8769230769231
1783	6	17.7384615384615
1783	7	19.6384615384615
1783	8	18.3153846153846
1783	9	14.5333333333333
1783	10	9.325
1783	11	2.49166666666667
1783	12	-2.825
1784	1	-5.63333333333333
1784	2	-3.575
1784	3	-0.666666666666667
1784	4	5.15833333333333
1784	5	12.9916666666667
1784	6	16.0916666666667
1784	7	17.9166666666667
1784	8	17.2666666666667
1784	9	14.1666666666667
1784	10	5.725
1784	11	3.75833333333333
1784	12	-2.125
1785	1	-2.31666666666667
1785	2	-3.94166666666667
1785	3	-4.31666666666667
1785	4	4.05833333333333
1785	5	10.6923076923077
1785	6	15.1692307692308
1785	7	16.9538461538462
1785	8	16.1461538461538
1785	9	13.7692307692308
1785	10	6.93076923076923
1785	11	3.2
1785	12	-2.81538461538462
1786	1	-2.79230769230769
1786	2	-2.91538461538462
1786	3	-1.17692307692308
1786	4	7.86923076923077
1786	5	10.8846153846154
1786	6	16.4538461538462
1786	7	16.6384615384615
1786	8	16.3923076923077
1786	9	12.5076923076923
1786	10	5.71538461538462
1786	11	-1.65384615384615
1786	12	-1.78461538461538
1787	1	-2.9
1787	2	0.175
1787	3	3.30833333333333
1787	4	5.825
1787	5	11.5333333333333
1787	6	16.975
1787	7	17.35
1787	8	17.1166666666667
1787	9	12.975
1787	10	9.85833333333333
1787	11	2.79166666666667
1787	12	0.708333333333333
1788	1	-2.03846153846154
1788	2	-2.02307692307692
1788	3	0.330769230769231
1788	4	6.78461538461538
1788	5	12.5230769230769
1788	6	17.3307692307692
1788	7	20.1461538461538
1788	8	16.4307692307692
1788	9	14.6692307692308
1788	10	6.94615384615385
1788	11	1
1788	12	-11.2769230769231
1789	1	-5.375
1789	2	-1.08333333333333
1789	3	-3.525
1789	4	6.675
1789	5	14.675
1789	6	15.825
1789	7	19.1333333333333
1789	8	17.9333333333333
1789	9	13.9916666666667
1789	10	8.55
1789	11	2.89166666666667
1789	12	1.175
1790	1	-0.518181818181818
1790	2	1.71818181818182
1790	3	3.40909090909091
1790	4	4.64545454545455
1790	5	13.1818181818182
1790	6	16.3636363636364
1790	7	16.2272727272727
1790	8	16.8363636363636
1790	9	12.5272727272727
1790	10	7.96363636363636
1790	11	2.45454545454545
1790	12	1.32727272727273
1791	1	0.725
1791	2	0.241666666666667
1791	3	2.625
1791	4	9.275
1791	5	11.2083333333333
1791	6	15.975
1791	7	17.9333333333333
1791	8	18.2
1791	9	12.625
1791	10	7.53333333333333
1791	11	1.91666666666667
1791	12	0.183333333333333
1792	1	-3.71666666666667
1792	2	-3.11666666666667
1792	3	1.54166666666667
1792	4	7.90833333333333
1792	5	11.5583333333333
1792	6	16.375
1792	7	19.15
1792	8	17.2916666666667
1792	9	13.2416666666667
1792	10	6.9
1792	11	2.15
1792	12	-0.433333333333333
1793	1	-3.78181818181818
1793	2	1.47272727272727
1793	3	2.42727272727273
1793	4	6.00909090909091
1793	5	11.6090909090909
1793	6	15.2090909090909
1793	7	19.6727272727273
1793	8	17.8909090909091
1793	9	12.3818181818182
1793	10	9.73636363636364
1793	11	3.84545454545455
1793	12	-0.254545454545455
1794	1	-0.818181818181818
1794	2	1.85454545454545
1794	3	5.2
1794	4	10.2090909090909
1794	5	13.5818181818182
1794	6	17.2636363636364
1794	7	20.3636363636364
1794	8	16.4363636363636
1794	9	11.8909090909091
1794	10	8.46363636363636
1794	11	3.79090909090909
1794	12	-2.80909090909091
1795	1	-8.1
1795	2	-2.375
1795	3	0.958333333333333
1795	4	9.15833333333333
1795	5	11.675
1795	6	16.8416666666667
1795	7	16.3333333333333
1795	8	17.2416666666667
1795	9	14.3916666666667
1795	10	10.475
1795	11	2.25833333333333
1795	12	0.8
1796	1	3.125
1796	2	-0.525
1796	3	-0.941666666666667
1796	4	6.25833333333333
1796	5	12.1166666666667
1796	6	16.3833333333333
1796	7	18.0333333333333
1796	8	18.0083333333333
1796	9	14.4333333333333
1796	10	7.95
1796	11	2.05
1796	12	-3.63333333333333
1797	1	-1.11666666666667
1797	2	1.53333333333333
1797	3	1.50833333333333
1797	4	7.95
1797	5	13.9
1797	6	16.2166666666667
1797	7	19.3416666666667
1797	8	18.1916666666667
1797	9	14.6166666666667
1797	10	8.64166666666667
1797	11	3.11666666666667
1797	12	1.025
1798	1	-1.51538461538462
1798	2	0.176923076923077
1798	3	2.37692307692308
1798	4	8.34615384615385
1798	5	14.0615384615385
1798	6	17.1153846153846
1798	7	18.9769230769231
1798	8	18.7538461538462
1798	9	14.5846153846154
1798	10	8.3923076923077
1798	11	2.3
1798	12	-4.73076923076923
1799	1	-5.43846153846154
1799	2	-6.03076923076923
1799	3	-0.776923076923077
1799	4	5.36153846153846
1799	5	10.5923076923077
1799	6	15.0153846153846
1799	7	17.1769230769231
1799	8	17.0076923076923
1799	9	13.1538461538462
1799	10	8.08461538461538
1799	11	4.16923076923077
1799	12	-5.32307692307692
1800	1	-3.06153846153846
1800	2	-3.02307692307692
1800	3	-2.14615384615385
1800	4	10.5692307692308
1800	5	13.6769230769231
1800	6	14.0153846153846
1800	7	16.5846153846154
1800	8	17.8153846153846
1800	9	13.0923076923077
1800	10	8.12307692307692
1800	11	4.63076923076923
1800	12	0.161538461538462
1801	1	-0.192307692307692
1801	2	-0.769230769230769
1801	3	4.88461538461539
1801	4	8.07692307692308
1801	5	15.3461538461538
1801	6	15.0846153846154
1801	7	18.2076923076923
1801	8	16.7307692307692
1801	9	14.6923076923077
1801	10	9.66153846153846
1801	11	4.86153846153846
1801	12	0.623076923076923
1802	1	-4.3
1802	2	-0.0538461538461538
1802	3	4.14615384615385
1802	4	8.53846153846154
1802	5	11.6692307692308
1802	6	15.9692307692308
1802	7	17
1802	8	19.5769230769231
1802	9	13.8230769230769
1802	10	10.9461538461538
1802	11	3.13846153846154
1802	12	0.615384615384615
1803	1	-7.53846153846154
1803	2	-3.93076923076923
1803	3	1.93846153846154
1803	4	10.1769230769231
1803	5	11.8846153846154
1803	6	15.2461538461538
1803	7	19.2615384615385
1803	8	18.9384615384615
1803	9	12.1923076923077
1803	10	7.80769230769231
1803	11	3.46923076923077
1803	12	-1.21538461538462
1804	1	1.65384615384615
1804	2	-2.32307692307692
1804	3	0.0230769230769230
1804	4	7.12307692307692
1804	5	14
1804	6	16.5076923076923
1804	7	18.2615384615385
1804	8	17.4846153846154
1804	9	15.2153846153846
1804	10	9.21538461538461
1804	11	1.71538461538462
1804	12	-4.07692307692308
1805	1	-4.34285714285714
1805	2	-2.69285714285714
1805	3	1.55
1805	4	5.45
1805	5	11.1
1805	6	14.4071428571429
1805	7	17.3785714285714
1805	8	16.75
1805	9	14.4214285714286
1805	10	4.75714285714286
1805	11	0.142857142857143
1805	12	-0.357142857142857
1806	1	1.35333333333333
1806	2	-0.00625000000000006
1806	3	1.88125
1806	4	5.06875
1806	5	13.98125
1806	6	14.8625
1806	7	16.9125
1806	8	17.75
1806	9	15.1375
1806	10	8.2
1806	11	4.39375
1806	12	3.34375
1807	1	-2.28125
1807	2	1.0125
1807	3	-0.23125
1807	4	5.475
1807	5	12.6
1807	6	15.5625
1807	7	19.4375
1807	8	21.025
1807	9	12.4125
1807	10	9.0125
1807	11	4.15
1807	12	2.94902990916057e-17
1808	1	-1.50625
1808	2	-2.54375
1808	3	-2.40625
1808	4	4.3625
1808	5	13.75
1808	6	15.98125
1808	7	19.56875
1808	8	18.975
1808	9	14.41875
1808	10	7.75625
1808	11	2.6875
1808	12	-4.96875
1809	1	-5.4
1809	2	-0.0125
1809	3	-0.00624999999999998
1809	4	3.6
1809	5	13.15625
1809	6	15.7125
1809	7	17.86875
1809	8	17.96875
1809	9	13.9625
1809	10	7.05
1809	11	1.2875
1809	12	1.5
1810	1	-3.225
1810	2	-2.55
1810	3	1.84375
1810	4	5.10625
1810	5	10.8625
1810	6	14.29375
1810	7	17.54375
1810	8	17.175
1810	9	15.05
1810	10	7.9
1810	11	2.96875
1810	12	0.8875
1811	1	-4.64117647058823
1811	2	-1.09411764705882
1811	3	4.30588235294118
1811	4	7.14705882352941
1811	5	15.2470588235294
1811	6	19.0235294117647
1811	7	19.9470588235294
1811	8	17.8235294117647
1811	9	13.4176470588235
1811	10	9.91176470588235
1811	11	4.18235294117647
1811	12	0.529411764705882
1812	1	-4.60555555555556
1812	2	-1.38421052631579
1812	3	0.310526315789474
1812	4	3.92105263157895
1812	5	11.9578947368421
1812	6	16.0631578947368
1812	7	17.6105263157895
1812	8	18.0684210526316
1812	9	12.0157894736842
1812	10	9.36315789473684
1812	11	0.610526315789474
1812	12	-6.83157894736842
1813	1	-6.29047619047619
1813	2	0.405
1813	3	1.48
1813	4	8.26
1813	5	12.9631578947368
1813	6	15.275
1813	7	17.4842105263158
1813	8	16.71
1813	9	13.355
1813	10	6.99047619047619
1813	11	2.98095238095238
1813	12	-2.02380952380952
1814	1	-6.91904761904762
1814	2	-6.21904761904762
1814	3	-0.428571428571429
1814	4	7.65238095238095
1814	5	10.0142857142857
1814	6	15.2714285714286
1814	7	18.83
1814	8	17.04
